

*********************************************
* Binary File Comparison Statistics Section *
*********************************************

   Flog.file                                                D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\Hydraulics\extran1_rect_triangular.inp.log
   FoutCompare.file                                         D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\v12\extran1_rect_triangular.out
   Fout.file                                                D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\v13\extran1_rect_triangular.out

   Fout.file Version                                        51013
   Fout.file MagicNumber                                    516114522
   Fout.file Flow units                                     0
   Fout.file Report Step                                    900
   Fout.file Nperiods                                       32
   Fout.file Starting file position of ID names             28
   Fout.file Starting file position of input data           190
   Fout.file Starting file position of output data          702
   Fout.file number of bytes per time period                488
   Fout.file Number of subcatchment output variables        8
   Fout.file Number of node output variables                6
   Fout.file Number of link output variables                5
   Fout.file Number of subcatchments reported on            0
   Fout.file Number of nodes reported on                    10
   Fout.file Number of links reported on                    9
   Fout.file Number of pollutants reported on               0

   FoutCompare.file Version                                 51011
   FoutCompare.file MagicNumber                             516114522
   FoutCompare.file Flow units                              0
   FoutCompare.file Nperiods                                32
   FoutCompare.file Starting file position of ID names      28
   FoutCompare.file Starting file position of input data    190
   FoutCompare.file Starting file position of output data   702
   FoutCompare.file number of bytes per time period         488
   FoutCompare.file Number of subcatchment output variables 8
   FoutCompare.file Number of node output variables         6
   FoutCompare.file Number of link output variables         5
   FoutCompare.file Number of subcatchments reported on     0
   FoutCompare.file Number of nodes reported on             10
   FoutCompare.file Number of links reported on             9
   FoutCompare.file Number of pollutants reported on        0

************************************
*Node Depth Statistics Comparisons *
************************************
  Node ID                            Mean Sim   Mean Obs       RMSE        MAE      MSLSE    STD Sim    STD Obs Skewn..Sim Skew...Obs  Kurt..Sim  Kurt..Obs    Index D           Log  NSE Nash-Sutcliffe
  80408                               5.5295     5.5232     0.0220     0.0071     0.0000     1.1882     1.1891     1.0000     0.0000     0.0000     0.0000     0.0000
  80608                               7.1734     7.0074     0.8329     0.1669     0.0000     1.4487     1.4636     0.9892     0.0000     0.0000     0.0000     0.0000
  81009                               3.7602     3.7567     0.0067     0.0034     0.0000     0.7612     0.7617     1.0000     0.0000     0.0000     0.0000     0.0000
  81309                               2.9460     3.0967     1.7500     0.6587     0.0000     0.7123     0.7548     0.8210     0.0000     0.0000     0.0000     0.0000
  82309                              18.9497    18.5643     0.9282     0.3854     0.0000     3.4090     3.4507     0.9976     0.0000     0.0000     0.0000     0.0000
  10309                               4.6974     5.2007     1.0573     0.5081     0.0000     0.6680     0.6586     0.9142     0.0000     0.0000     0.0000     0.0000
  15009                               2.1605     2.5614     2.5028     0.8769     0.0000     0.5680     0.6581     0.5184     0.0000     0.0000     0.0000     0.0000
  16009                               5.0184     5.4449     0.8033     0.4732     0.0000     0.7059     0.7102     0.9574     0.0000     0.0000     0.0000     0.0000
  16109                               4.7047     5.0982     0.7183     0.4453     0.0000     0.6787     0.6820     0.9631     0.0000     0.0000     0.0000     0.0000
  10208                               0.4872     0.5050     0.0357     0.0196     0.0000     0.0436     0.0452     0.9793     0.0000     0.0000     0.0000     0.0000

*******************************************
*Node Lateral Flow Statistics Comparisons *
*******************************************
  Node ID                            Mean Sim   Mean Obs       RMSE        MAE      MSLSE    STD Sim    STD Obs Skewn..Sim Skew...Obs  Kurt..Sim  Kurt..Obs    Index D           Log  NSE Nash-Sutcliffe
  80408                               16.8750    16.8750     0.0000     0.0000     0.0000     3.9639     3.9639     1.0000     0.0000     0.0000     0.0000     0.0000
  80608                                0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0000     0.0000     0.0000     0.0000     0.0000
