

*********************************************
* Binary File Comparison Statistics Section *
*********************************************

   Flog.file                                                D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\Hydrology\27_Subs_Horton.inp.log
   FoutCompare.file                                         D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\v12\27_Subs_Horton.out
   Fout.file                                                D:\SWMMandSoftware\SWMM5.013_June2018\EPASWMM5.1.013\Swmm5.1.013UpdateTests\v13\27_Subs_Horton.out

   Fout.file Version                                        51013
   Fout.file MagicNumber                                    516114522
   Fout.file Flow units                                     0
   Fout.file Report Step                                    900
   Fout.file Nperiods                                       96
   Fout.file Starting file position of ID names             28
   Fout.file Starting file position of input data           541
   Fout.file Starting file position of output data          1749
   Fout.file number of bytes per time period                2472
   Fout.file Number of subcatchment output variables        9
   Fout.file Number of node output variables                7
   Fout.file Number of link output variables                6
   Fout.file Number of subcatchments reported on            27
   Fout.file Number of nodes reported on                    28
   Fout.file Number of links reported on                    27
   Fout.file Number of pollutants reported on               1

   FoutCompare.file Version                                 51011
   FoutCompare.file MagicNumber                             516114522
   FoutCompare.file Flow units                              0
   FoutCompare.file Nperiods                                96
   FoutCompare.file Starting file position of ID names      28
   FoutCompare.file Starting file position of input data    541
   FoutCompare.file Starting file position of output data   1749
   FoutCompare.file number of bytes per time period         2472
   FoutCompare.file Number of subcatchment output variables 9
   FoutCompare.file Number of node output variables         7
   FoutCompare.file Number of link output variables         6
   FoutCompare.file Number of subcatchments reported on     27
   FoutCompare.file Number of nodes reported on             28
   FoutCompare.file Number of links reported on             27
   FoutCompare.file Number of pollutants reported on        1

***********************************************
*Subcatchment Runoff Statistics Comparisons   *
***********************************************
  Subcatchment ID                    Mean Sim   Mean Obs       RMSE        MAE      MSLSE    STD Sim    STD Obs Skewn..Sim Skew...Obs  Kurt..Sim  Kurt..Obs    Index D           Log  NSE Nash-Sutcliffe
  8                                   36.0005    36.0005     0.0000     0.0000     0.0000     4.6402     4.6402     1.0000     0.0000     0.0000     0.0000     0.0000
  9                                    4.5114     4.5114     0.0000     0.0000     0.0000     0.6656     0.6656     1.0000     0.0000     0.0000     0.0000     0.0000
  26                                 145.7463   145.7463     0.0000     0.0000     0.0000    16.5894    16.5894     1.0000     0.0000     0.0000     0.0000     0.0000
  27                                 318.9961   318.9961     0.0000     0.0000     0.0000    37.2825    37.2825     1.0000     0.0000     0.0000     0.0000     0.0000
  2                                  450.8178   450.8178     0.0000     0.0000     0.0000    47.6656    47.6656     1.0000     0.0000     0.0000     0.0000     0.0000
  3                                  244.9776   244.9776     0.0000     0.0000     0.0000    27.0902    27.0902     1.0000     0.0000     0.0000     0.0000     0.0000
  0                                  842.8976   842.8976     0.0000     0.0000     0.0000    81.3083    81.3083     1.0000     0.0000     0.0000     0.0000     0.0000
  1                                    7.6854     7.6854     0.0000     0.0000     0.0000     1.1802     1.1802     1.0000     0.0000     0.0000     0.0000     0.0000
  6                                  292.2943   292.2943     0.0000     0.0000     0.0000    31.9410    31.9410     1.0000     0.0000     0.0000     0.0000     0.0000
  24                                 507.1613   507.1613     0.0000     0.0000     0.0000    50.2586    50.2586     1.0000     0.0000     0.0000     0.0000     0.0000
  25                                 190.4609   190.4609     0.0000     0.0000     0.0000    20.5062    20.5062     1.0000     0.0000     0.0000     0.0000     0.0000
  19                                 133.9267   133.9267     0.0000     0.0000     0.0000    17.9089    17.9089     1.0000     0.0000     0.0000     0.0000     0.0000
  18                                 217.4946   217.4946     0.0000     0.0000     0.0000    25.0591    25.0591     1.0000     0.0000     0.0000     0.0000     0.0000
  28                                 119.0727   119.0727     0.0000     0.0000     0.0000    13.8668    13.8668     1.0000     0.0000     0.0000     0.0000     0.0000
  13                                 138.0186   138.0186     0.0000     0.0000     0.0000    17.5738    17.5738     1.0000     0.0000     0.0000     0.0000     0.0000
  12                                 221.9078   221.9078     0.0000     0.0000     0.0000    25.2177    25.2177     1.0000     0.0000     0.0000     0.0000     0.0000
  11                                 374.1376   374.1376     0.0000     0.0000     0.0000    38.9873    38.9873     1.0000     0.0000     0.0000     0.0000     0.0000
  10                                 144.5517   144.5517     0.0000     0.0000     0.0000    18.3275    18.3275     1.0000     0.0000     0.0000     0.0000     0.0000
  17                                 220.9599   220.9599     0.0000     0.0000     0.0000    29.3652    29.3652     1.0000     0.0000     0.0000     0.0000     0.0000
  16                                 175.0099   175.0099     0.0000     0.0000     0.0000    21.9411    21.9411     1.0000     0.0000     0.0000     0.0000     0.0000
  15                                 165.8850   165.8850     0.0000     0.0000     0.0000    20.4372    20.4372     1.0000     0.0000     0.0000     0.0000     0.0000
  14                                 113.6150   113.6150     0.0000     0.0000     0.0000    13.5736    13.5736     1.0000     0.0000     0.0000     0.0000     0.0000
  29                                 199.3363   199.3363     0.0000     0.0000     0.0000    21.2883    21.2883     1.0000     0.0000     0.0000     0.0000     0.0000
  20                                  58.5087    58.5087     0.0000     0.0000     0.0000     7.6127     7.6127     1.0000     0.0000     0.0000     0.0000     0.0000
  21                                 158.2515   158.2515     0.0000     0.0000     0.0000    19.0880    19.0880     1.0000     0.0000     0.0000     0.0000     0.0000
  22                                  93.2399    93.2399     0.0000     0.0000     0.0000    12.4248    12.4248     1.0000     0.0000     0.0000     0.0000     0.0000
  23                                 245.4942   245.4942     0.0000     0.0000     0.0000    25.7502    25.7502     1.0000     0.0000     0.0000     0.0000     0.0000

************************************
*Node Depth Statistics Comparisons *
************************************
  Node ID                            Mean Sim   Mean Obs       RMSE        MAE      MSLSE    STD Sim    STD Obs Skewn..Sim Skew...Obs  Kurt..Sim  Kurt..Obs    Index D           Log  NSE Nash-Sutcliffe
  92                                  3.8610     3.8601     0.0069     0.0015     0.0000     0.2624     0.2624     1.0000     0.0000     0.0000     0.0000     0.0000
  76                                  2.3115     2.3114     0.0000     0.0000     0.0000     0.1033     0.1033     1.0000     0.0000     0.0000     0.0000     0.0000
  95                                  4.8291     4.8269     0.0024     0.0022     0.0000     0.4246     0.4247     1.0000     0.0000     0.0000     0.0000     0.0000
  94                                 26.7596    26.7580     0.0094     0.0027     0.0000     0.4222     0.4229     1.0000     0.0000     0.0000     0.0000     0.0000
  129                                28.0252    28.0029     0.1860     0.0237     0.0000     0.3847     0.3931     0.9976     0.0000     0.0000     0.0000     0.0000
  98                                 64.4446    64.4051     0.2178     0.0397     0.0000     0.9830     0.9902     0.9995     0.0000     0.0000     0.0000     0.0000
  126                                25.2227    25.2156     0.0684     0.0089     0.0000     0.3069     0.3106     0.9995     0.0000     0.0000     0.0000     0.0000
  121                                 8.5507     8.5459     0.0336     0.0056     0.0000     0.3730     0.3739     0.9999     0.0000     0.0000     0.0000     0.0000
  120                                62.7198    62.6965     0.1628     0.0251     0.0000     0.9290     0.9403     0.9997     0.0000     0.0000     0.0000     0.0000
  122                                18.8520    18.8472     0.0186     0.0053     0.0000     0.3811     0.3821     1.0000     0.0000     0.0000     0.0000     0.0000
  109                                17.5403    17.5286     0.1092     0.0149     0.0000     0.1825     0.1881     0.9964     0.0000     0.0000     0.0000     0.0000
  108                                32.4350    32.3915     0.3401     0.0442     0.0000     0.4172     0.4321     0.9934     0.0000     0.0000     0.0000     0.0000
  118                                17.6608    17.6602     0.0021     0.0007     0.0000     0.2582     0.2584     1.0000     0.0000     0.0000     0.0000     0.0000
  119                                 6.6935     6.6927     0.0062     0.0015     0.0000     0.2589     0.2590     1.0000     0.0000     0.0000     0.0000     0.0000
